market,submarket,channel block,licensee,contact,lower freq,upper freq,grant date,effective date,cancellation date,buildout deadline 1,buildout deadline 2,notification 1,notification 2,license link,app link,app type
"BEA050 
                  -                  
                    Dayton-Springfield, OH",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/28/2023,11/28/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453656,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10198497,"NT
          - Required Notification


          
          	(1)"
"BEA050 
                  -                  
                    Dayton-Springfield, OH",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/28/2023,11/28/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453656,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9681246,"MD
          - Modification"
"BEA050 
                  -                  
                    Dayton-Springfield, OH",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/28/2023,11/28/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453656,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9681246,"MD
          - Modification"
"BEA050 
                  -                  
                    Dayton-Springfield, OH",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/28/2023,11/28/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453656,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9681037,"AU
          - Administrative Update"
"BEA050 
                  -                  
                    Dayton-Springfield, OH",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/28/2023,11/28/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453656,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9681037,"AU
          - Administrative Update"
"BEA050 
                  -                  
                    Dayton-Springfield, OH",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/28/2023,11/28/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453656,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9013124,"TC
          - Transfer of Control"
"BEA050 
                  -                  
                    Dayton-Springfield, OH",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/28/2023,11/28/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453656,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9013124,"TC
          - Transfer of Control"
"BEA021 
                  -                  
                    Greenville, NC",0,A,"Gamma Acquisition L.L.C
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/27/2023,11/27/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453598,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14976281,"EX
          - Request for Extension of Time"
"BEA021 
                  -                  
                    Greenville, NC",0,A,"Gamma Acquisition L.L.C
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/27/2023,11/27/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453598,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14976281,"EX
          - Request for Extension of Time"
"BEA021 
                  -                  
                    Greenville, NC",0,A,"Gamma Acquisition L.L.C
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/27/2023,11/27/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453598,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14488069,"TC
          - Transfer of Control"
"BEA021 
                  -                  
                    Greenville, NC",0,A,"Gamma Acquisition L.L.C
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/27/2023,11/27/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453598,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14488069,"TC
          - Transfer of Control"
"BEA021 
                  -                  
                    Greenville, NC",0,A,"Gamma Acquisition L.L.C
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/27/2023,11/27/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453598,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14112124,"RO
          - Renewal Only"
"BEA021 
                  -                  
                    Greenville, NC",0,A,"Gamma Acquisition L.L.C
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/27/2023,11/27/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453598,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14112124,"RO
          - Renewal Only"
"BEA021 
                  -                  
                    Greenville, NC",0,A,"Gamma Acquisition L.L.C
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/27/2023,11/27/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453598,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=11637315,"EX
          - Request for Extension of Time"
"BEA021 
                  -                  
                    Greenville, NC",0,A,"Gamma Acquisition L.L.C
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/27/2023,11/27/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453598,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=11637315,"EX
          - Request for Extension of Time"
"BEA021 
                  -                  
                    Greenville, NC",0,A,"Gamma Acquisition L.L.C
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/27/2023,11/27/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453598,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10198468,"NT
          - Required Notification


          
          	(1)"
"BEA021 
                  -                  
                    Greenville, NC",0,A,"Gamma Acquisition L.L.C
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/27/2023,11/27/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453598,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10198468,"NT
          - Required Notification


          
          	(1)"
"BEA021 
                  -                  
                    Greenville, NC",0,A,"Gamma Acquisition L.L.C
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/27/2023,11/27/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453598,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9680369,"MD
          - Modification"
"BEA021 
                  -                  
                    Greenville, NC",0,A,"Gamma Acquisition L.L.C
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/27/2023,11/27/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453598,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9680369,"MD
          - Modification"
"BEA021 
                  -                  
                    Greenville, NC",0,A,"Gamma Acquisition L.L.C
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/27/2023,11/27/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453598,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9013124,"TC
          - Transfer of Control"
"BEA021 
                  -                  
                    Greenville, NC",0,A,"Gamma Acquisition L.L.C
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/27/2023,11/27/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp;JSESSIONID_ULSSEARCH=mzAGcyfSBXKAnfEJcEWYIPF7qYN1asq7OilUCZA2YIA4DiXgI7wW!1649010833!880290370?licKey=3453598,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9013124,"TC
          - Transfer of Control"
"BEA060 
                  -                  
                    Appleton-Oshkosh-Neenah, WI",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2010.0,2020.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453677,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14976484,"EX
          - Request for Extension of Time"
"BEA060 
                  -                  
                    Appleton-Oshkosh-Neenah, WI",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2190.0,2200.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453677,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14976484,"EX
          - Request for Extension of Time"
"BEA060 
                  -                  
                    Appleton-Oshkosh-Neenah, WI",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2010.0,2020.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453677,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14480915,"TC
          - Transfer of Control"
"BEA060 
                  -                  
                    Appleton-Oshkosh-Neenah, WI",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2190.0,2200.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453677,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14480915,"TC
          - Transfer of Control"
"BEA060 
                  -                  
                    Appleton-Oshkosh-Neenah, WI",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2010.0,2020.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453677,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14120722,"RO
          - Renewal Only"
"BEA060 
                  -                  
                    Appleton-Oshkosh-Neenah, WI",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2190.0,2200.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453677,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14120722,"RO
          - Renewal Only"
"BEA060 
                  -                  
                    Appleton-Oshkosh-Neenah, WI",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2010.0,2020.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453677,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=11637171,"EX
          - Request for Extension of Time"
"BEA060 
                  -                  
                    Appleton-Oshkosh-Neenah, WI",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2190.0,2200.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453677,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=11637171,"EX
          - Request for Extension of Time"
"BEA060 
                  -                  
                    Appleton-Oshkosh-Neenah, WI",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2010.0,2020.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453677,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10610398,"AM
          - Amendment"
"BEA060 
                  -                  
                    Appleton-Oshkosh-Neenah, WI",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2190.0,2200.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453677,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10610398,"AM
          - Amendment"
"BEA060 
                  -                  
                    Appleton-Oshkosh-Neenah, WI",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2010.0,2020.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453677,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10547747,"AA
          - Assignment of Authorization"
"BEA060 
                  -                  
                    Appleton-Oshkosh-Neenah, WI",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2190.0,2200.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453677,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10547747,"AA
          - Assignment of Authorization"
"BEA060 
                  -                  
                    Appleton-Oshkosh-Neenah, WI",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2010.0,2020.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453677,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10198323,"NT
          - Required Notification


          
          	(1)"
"BEA060 
                  -                  
                    Appleton-Oshkosh-Neenah, WI",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2190.0,2200.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453677,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10198323,"NT
          - Required Notification


          
          	(1)"
